User_ID,Age,Gender,Daily_Screen_Time(hrs),Sleep_Quality,Stress_Level,Days_Without_Social_Media,Exercise_Frequency_week,Social_Media_Platform,Happiness_Index
U97522,18,Other,7.6,6,7,4,3,X (Twitter),7
U97523,35,Female,4.9,6,8,2,1,X (Twitter),8
U97524,31,Male,7.2,4,8,0,4,Facebook,7
U97525,34,Female,4.3,3,5,4,4,X (Twitter),10
U97526,39,Female,6.0,9,8,0,3,X (Twitter),10
U97527,37,Female,3.9,9,6,5,1,Instagram,10
U97528,33,Male,4.4,10,5,3,6,YouTube,10
U97529,16,Female,7.2,9,6,0,2,Facebook,9
U97530,34,Female,7.1,4,7,8,0,YouTube,8
U97531,17,Female,6.6,6,9,0,2,X (Twitter),7
U97532,35,Female,5.2,7,7,4,3,Facebook,10
U97533,42,Other,5.6,8,8,2,3,LinkedIn,9
U97534,44,Male,2.1,10,5,5,1,Facebook,9
U97535,33,Male,8.7,5,7,2,1,YouTube,6
U97536,18,Male,5.7,7,7,1,2,Instagram,8
U97537,25,Female,7.0,6,5,1,4,Instagram,6
U97538,29,Male,6.7,7,5,4,1,X (Twitter),7
U97539,35,Female,4.6,6,5,7,2,YouTube,9
U97540,31,Male,6.6,5,5,0,3,X (Twitter),7
U97541,34,Male,7.8,4,10,3,5,YouTube,4
U97542,23,Male,6.6,6,9,5,5,Facebook,5
U97543,38,Female,4.7,8,6,5,1,X (Twitter),10
U97544,16,Female,6.4,5,9,2,1,X (Twitter),9
U97545,46,Male,5.1,10,6,2,1,X (Twitter),10
U97546,48,Female,2.5,8,5,4,6,TikTok,10
U97547,19,Female,8.3,9,6,5,5,YouTube,10
U97548,37,Female,7.6,7,7,2,4,TikTok,9
U97549,31,Male,6.7,6,7,3,2,YouTube,10
U97550,23,Male,2.4,9,5,3,2,TikTok,10
U97551,37,Other,3.0,8,4,4,4,X (Twitter),10
U97552,27,Male,7.6,5,6,5,1,YouTube,7
U97553,50,Male,6.2,6,7,1,4,Instagram,10
U97554,37,Male,9.9,5,7,3,1,LinkedIn,7
U97555,45,Female,4.7,5,6,2,2,Facebook,7
U97556,44,Male,5.8,6,8,0,0,LinkedIn,9
U97557,46,Female,8.7,3,9,2,2,YouTube,4
U97558,39,Female,5.6,3,6,1,5,Instagram,8
U97559,18,Male,7.1,5,7,2,3,Facebook,9
U97560,22,Male,3.3,9,5,7,6,X (Twitter),10
U97561,38,Female,4.3,5,6,5,2,TikTok,10
U97562,46,Male,5.4,6,7,2,5,Instagram,9
U97563,18,Female,3.4,10,4,5,4,YouTube,9
U97564,26,Female,4.6,4,8,4,1,TikTok,10
U97565,36,Male,7.9,3,9,4,1,X (Twitter),5
U97566,45,Male,5.1,7,4,4,3,X (Twitter),9
U97567,16,Male,5.5,6,7,3,3,TikTok,10
U97568,45,Male,1.3,9,4,5,2,Facebook,10
U97569,42,Male,4.4,5,4,8,2,TikTok,8
U97570,19,Male,5.7,5,8,3,0,X (Twitter),7
U97571,45,Male,3.7,8,7,3,4,Facebook,10
U97572,35,Female,2.6,7,4,4,0,Facebook,10
U97573,44,Female,5.7,5,7,3,1,Instagram,8
U97574,47,Male,6.9,6,6,6,2,Facebook,9
U97575,19,Other,7.3,7,8,3,3,TikTok,7
U97576,34,Female,6.1,5,5,5,4,TikTok,8
U97577,46,Male,7.5,4,4,2,4,LinkedIn,9
U97578,28,Female,3.3,10,6,5,2,LinkedIn,8
U97579,35,Female,6.9,8,8,3,4,TikTok,7
U97580,23,Female,4.4,9,9,4,1,YouTube,7
U97581,19,Female,5.1,9,7,3,3,X (Twitter),8
U97582,30,Male,5.5,5,9,6,4,Facebook,7
U97583,39,Female,7.0,6,6,3,3,LinkedIn,7
U97584,36,Female,3.6,2,6,4,4,X (Twitter),8
U97585,16,Female,4.5,10,7,5,1,Facebook,10
U97586,40,Female,5.4,4,5,3,0,Facebook,8
U97587,48,Female,9.1,2,10,4,3,TikTok,4
U97588,26,Male,3.2,6,4,5,1,X (Twitter),9
U97589,33,Female,4.0,7,9,1,5,LinkedIn,9
U97590,32,Other,4.2,8,6,5,2,X (Twitter),10
U97591,40,Male,5.7,4,7,5,3,TikTok,9
U97592,28,Male,5.1,6,8,2,1,X (Twitter),9
U97593,38,Male,9.9,3,9,1,1,TikTok,4
U97594,32,Male,5.5,3,6,3,1,Instagram,6
U97595,38,Female,4.4,9,3,2,3,Facebook,9
U97596,18,Male,7.1,5,5,1,6,X (Twitter),7
U97597,23,Female,4.7,7,8,0,2,YouTube,9
U97598,24,Male,5.9,7,6,0,3,Instagram,8
U97599,38,Female,3.3,6,6,1,3,Instagram,8
U97600,17,Female,5.8,7,6,3,5,TikTok,9
U97601,20,Female,5.8,5,6,3,2,Facebook,8
U97602,47,Male,8.9,3,6,3,3,Instagram,7
U97603,48,Male,4.9,6,9,1,3,Facebook,8
U97604,46,Male,7.4,6,7,7,3,Facebook,7
U97605,31,Male,7.0,8,10,3,5,YouTube,7
U97606,23,Male,5.2,7,5,0,1,LinkedIn,9
U97607,38,Male,5.9,6,5,5,3,TikTok,10
U97608,49,Female,5.5,5,8,2,0,LinkedIn,7
U97609,37,Female,4.0,8,6,4,1,YouTube,9
U97610,29,Male,0.9,9,2,4,6,Instagram,9
U97611,31,Female,4.9,7,5,2,3,X (Twitter),9
U97612,39,Male,3.1,10,7,7,2,LinkedIn,10
U97613,26,Male,7.2,5,7,6,3,YouTube,7
U97614,37,Female,10.1,4,8,1,3,Facebook,8
U97615,17,Female,3.4,6,7,4,3,TikTok,10
U97616,22,Male,5.3,8,8,3,2,X (Twitter),8
U97617,44,Male,3.4,3,7,0,2,Facebook,6
U97618,15,Female,6.1,6,6,7,1,Facebook,9
U97619,33,Male,7.9,6,10,2,4,Instagram,10
U97620,26,Male,5.4,7,3,4,1,X (Twitter),8
U97621,36,Female,5.0,7,4,6,5,Facebook,10
U97622,38,Female,3.1,10,5,3,5,LinkedIn,9
U97623,50,Male,5.6,8,5,5,1,Instagram,8
U97624,43,Female,5.3,6,7,2,1,LinkedIn,10
U97625,34,Female,4.6,7,7,5,4,TikTok,9
U97626,36,Female,5.1,7,6,5,0,Facebook,10
U97627,22,Male,2.2,8,6,5,0,X (Twitter),9
U97628,36,Female,7.3,6,9,0,4,Facebook,8
U97629,42,Male,4.4,6,3,3,6,YouTube,10
U97630,20,Male,4.4,7,6,3,1,LinkedIn,9
U97631,25,Female,8.2,6,6,1,5,Instagram,7
U97632,48,Male,6.3,6,4,1,0,TikTok,9
U97633,50,Female,5.7,7,9,2,4,LinkedIn,8
U97634,38,Male,4.9,4,4,10,4,LinkedIn,9
U97635,40,Male,5.6,5,8,0,2,LinkedIn,6
U97636,43,Female,5.9,6,8,4,1,YouTube,10
U97637,17,Male,4.9,6,4,5,5,TikTok,10
U97638,18,Male,2.6,8,3,1,0,LinkedIn,10
U97639,17,Male,8.1,4,9,1,2,YouTube,5
U97640,39,Female,7.0,7,7,5,6,TikTok,8
U97641,34,Male,7.3,4,10,2,3,YouTube,5
U97642,42,Male,3.6,9,6,2,2,YouTube,7
U97643,48,Male,5.5,6,7,6,2,Facebook,10
U97644,29,Male,6.6,5,7,3,3,Facebook,7
U97645,35,Male,9.1,5,9,6,0,X (Twitter),7
U97646,27,Female,8.7,2,9,5,2,Facebook,6
U97647,42,Male,7.9,4,10,3,0,X (Twitter),7
U97648,39,Female,7.6,2,9,5,2,LinkedIn,8
U97649,37,Female,4.4,7,5,4,3,YouTube,10
U97650,25,Male,7.4,5,7,1,1,Instagram,7
U97651,26,Male,7.2,6,5,1,5,TikTok,6
U97652,31,Female,5.3,8,8,4,2,LinkedIn,8
U97653,38,Female,6.1,8,7,1,0,TikTok,10
U97654,16,Male,6.5,7,5,5,3,LinkedIn,9
U97655,18,Female,5.8,8,8,0,3,Facebook,8
U97656,34,Female,5.5,6,8,0,4,Instagram,8
U97657,50,Male,7.0,4,6,4,2,YouTube,8
U97658,18,Female,6.7,4,8,3,2,X (Twitter),7
U97659,47,Female,3.4,7,5,4,2,Facebook,7
U97660,29,Male,6.4,8,8,3,3,Facebook,8
U97661,32,Female,4.4,5,8,6,3,TikTok,7
U97662,20,Other,5.7,4,7,3,1,X (Twitter),9
U97663,48,Male,5.7,6,7,6,5,Instagram,9
U97664,38,Female,7.9,3,8,3,1,Instagram,5
U97665,46,Female,9.5,5,10,4,3,Instagram,5
U97666,36,Male,6.6,7,6,5,3,TikTok,8
U97667,16,Female,6.1,8,6,3,2,Facebook,10
U97668,26,Male,6.1,7,9,5,0,Facebook,7
U97669,37,Female,7.3,4,9,1,2,YouTube,10
U97670,17,Male,5.3,8,7,4,2,Instagram,9
U97671,49,Male,5.7,6,9,2,5,Instagram,9
U97672,27,Male,6.6,7,5,2,3,LinkedIn,10
U97673,34,Female,4.5,7,7,5,6,TikTok,7
U97674,43,Male,5.3,5,8,4,3,LinkedIn,8
U97675,27,Female,10.5,7,10,1,2,Facebook,8
U97676,16,Female,4.4,7,9,5,5,TikTok,10
U97677,48,Male,3.1,10,5,0,1,X (Twitter),10
U97678,23,Female,6.9,3,10,0,2,Facebook,6
U97679,37,Female,5.8,6,5,4,0,Instagram,10
U97680,31,Male,5.8,6,6,6,0,Facebook,6
U97681,41,Female,5.0,8,4,3,4,Instagram,10
U97682,16,Female,5.1,7,4,6,1,X (Twitter),10
U97683,47,Female,6.7,4,7,2,1,LinkedIn,7
U97684,39,Male,7.9,5,9,3,1,X (Twitter),8
U97685,29,Male,6.7,8,9,2,1,X (Twitter),10
U97686,24,Male,6.1,8,5,1,1,LinkedIn,8
U97687,26,Male,8.4,4,8,1,1,Instagram,7
U97688,24,Male,7.6,5,7,1,2,TikTok,9
U97689,50,Male,4.1,10,5,0,0,X (Twitter),9
U97690,39,Female,6.9,6,8,0,1,YouTube,8
U97691,22,Female,8.2,4,10,0,2,Instagram,5
U97692,31,Other,4.7,6,7,5,1,LinkedIn,10
U97693,25,Male,3.7,5,5,5,2,X (Twitter),10
U97694,47,Male,7.6,5,8,6,1,Facebook,8
U97695,31,Female,0.9,8,4,4,7,TikTok,10
U97696,38,Female,4.3,5,8,2,5,LinkedIn,9
U97697,45,Male,5.4,6,7,3,2,Instagram,9
U97698,35,Male,7.2,5,7,1,0,YouTube,5
U97699,35,Male,5.4,7,8,2,1,Facebook,8
U97700,40,Female,11.3,4,7,5,1,Facebook,4
U97701,47,Male,6.2,7,3,2,0,TikTok,9
U97702,40,Female,7.4,8,8,4,4,TikTok,7
U97703,48,Female,7.6,5,10,5,0,Facebook,5
U97704,38,Female,6.7,4,7,3,1,Facebook,8
U97705,34,Male,9.1,3,10,2,1,Instagram,6
U97706,24,Female,6.0,4,5,6,4,YouTube,8
U97707,30,Male,6.0,6,8,1,5,X (Twitter),8
U97708,17,Female,6.8,8,8,9,1,YouTube,7
U97709,19,Female,4.6,7,5,5,0,X (Twitter),10
U97710,28,Female,3.2,6,3,2,1,YouTube,10
U97711,39,Male,7.8,5,8,4,1,YouTube,9
U97712,46,Female,10.8,4,10,1,2,YouTube,2
U97713,29,Female,5.3,6,7,1,4,YouTube,8
U97714,22,Other,6.2,7,5,6,1,YouTube,7
U97715,20,Male,4.4,7,5,8,2,TikTok,9
U97716,42,Male,4.3,5,7,0,5,TikTok,9
U97717,39,Male,6.6,7,7,0,0,LinkedIn,8
U97718,41,Male,9.4,4,10,3,0,X (Twitter),6
U97719,38,Male,3.6,8,7,1,3,TikTok,9
U97720,20,Male,8.6,6,10,2,4,Instagram,6
U97721,29,Male,4.6,7,8,0,6,YouTube,6
U97722,30,Female,8.0,6,10,0,1,LinkedIn,7
U97723,21,Male,5.8,4,8,3,2,TikTok,6
U97724,41,Female,5.4,10,6,3,2,TikTok,9
U97725,28,Female,7.8,6,8,5,1,Facebook,8
U97726,21,Other,5.2,5,7,6,1,Facebook,9
U97727,32,Female,6.4,7,5,2,1,X (Twitter),9
U97728,27,Male,5.2,7,7,5,5,Facebook,10
U97729,32,Female,5.7,5,6,6,5,TikTok,8
U97730,46,Female,6.5,5,7,7,3,X (Twitter),9
U97731,31,Male,4.7,5,5,1,4,YouTube,10
U97732,35,Male,6.7,5,9,5,1,LinkedIn,9
U97733,33,Male,8.3,5,8,3,2,YouTube,6
U97734,18,Male,3.5,7,6,6,1,X (Twitter),10
U97735,50,Female,10.1,3,10,3,3,LinkedIn,9
U97736,40,Female,10.2,3,10,5,1,Instagram,8
U97737,37,Female,4.5,8,6,2,1,Facebook,10
U97738,43,Female,7.5,5,5,5,3,YouTube,6
U97739,17,Male,2.4,9,4,0,0,LinkedIn,8
U97740,42,Male,6.8,10,5,3,0,YouTube,9
U97741,40,Male,3.5,5,6,2,1,X (Twitter),8
U97742,46,Female,4.9,7,8,0,1,X (Twitter),6
U97743,37,Female,7.8,2,9,0,1,Facebook,7
U97744,16,Male,5.5,7,7,3,1,Instagram,9
U97745,25,Male,5.9,4,10,2,4,X (Twitter),6
U97746,44,Male,4.9,5,6,2,5,LinkedIn,8
U97747,19,Male,4.2,8,4,8,2,TikTok,10
U97748,31,Female,5.2,7,6,5,5,TikTok,8
U97749,42,Male,4.7,5,7,3,2,Facebook,9
U97750,25,Female,7.0,3,9,2,3,Facebook,5
U97751,28,Female,4.6,8,5,4,2,TikTok,10
U97752,19,Male,4.5,8,5,4,3,LinkedIn,8
U97753,30,Male,8.1,8,8,1,0,X (Twitter),9
U97754,38,Female,4.9,6,6,4,0,X (Twitter),10
U97755,29,Male,5.0,6,5,1,2,TikTok,9
U97756,44,Female,4.5,6,7,0,4,LinkedIn,9
U97757,44,Female,6.6,6,6,5,4,YouTube,6
U97758,17,Male,4.0,10,6,5,0,X (Twitter),9
U97759,42,Male,3.5,7,5,4,2,Facebook,9
U97760,17,Male,6.7,7,7,2,5,X (Twitter),9
U97761,21,Male,6.3,5,7,3,0,TikTok,7
U97762,34,Female,6.4,5,7,6,2,YouTube,10
U97763,38,Female,6.4,6,7,1,2,Instagram,8
U97764,49,Female,4.4,8,6,7,0,LinkedIn,10
U97765,23,Female,2.6,7,6,4,2,X (Twitter),10
U97766,34,Female,6.6,7,7,2,5,TikTok,8
U97767,47,Male,8.3,6,9,7,5,Instagram,8
U97768,45,Male,6.6,7,5,7,1,Facebook,10
U97769,40,Male,5.7,4,10,1,2,X (Twitter),7
U97770,43,Female,5.2,5,1,2,3,TikTok,9
U97771,20,Male,8.1,5,9,4,0,YouTube,3
U97772,41,Female,5.3,6,7,3,2,Instagram,9
U97773,43,Male,4.3,7,5,6,4,Facebook,10
U97774,48,Female,8.2,4,10,4,2,LinkedIn,8
U97775,37,Female,4.9,7,6,6,0,Instagram,10
U97776,16,Male,4.5,6,8,0,2,YouTube,8
U97777,28,Male,7.8,7,9,7,1,TikTok,8
U97778,33,Male,8.9,5,7,6,5,X (Twitter),7
U97779,47,Male,7.3,8,8,2,2,Facebook,8
U97780,37,Female,4.6,7,7,3,5,TikTok,5
U97781,28,Male,6.3,5,9,7,3,TikTok,6
U97782,17,Other,2.6,10,3,3,4,X (Twitter),10
U97783,34,Male,7.2,7,9,4,3,Instagram,7
U97784,25,Male,3.1,5,6,5,1,X (Twitter),8
U97785,15,Female,6.1,6,7,7,0,Facebook,7
U97786,32,Other,6.0,10,4,6,2,X (Twitter),9
U97787,38,Other,6.0,5,7,3,3,Instagram,9
U97788,33,Male,6.2,6,7,7,2,X (Twitter),5
U97789,44,Male,5.3,4,9,4,5,LinkedIn,10
U97790,40,Male,4.4,6,8,0,1,Facebook,10
U97791,47,Female,3.3,6,8,8,2,TikTok,9
U97792,47,Male,5.6,6,5,1,0,X (Twitter),10
U97793,22,Male,2.1,6,7,3,2,LinkedIn,8
U97794,31,Female,5.9,8,8,7,3,Facebook,6
U97795,46,Female,4.9,6,6,1,1,Instagram,7
U97796,39,Female,3.4,8,5,3,3,YouTube,8
U97797,44,Male,6.7,6,6,1,2,TikTok,10
U97798,16,Male,3.0,10,3,3,1,LinkedIn,9
U97799,24,Female,7.6,7,6,1,4,TikTok,8
U97800,42,Female,2.6,9,5,5,2,X (Twitter),9
U97801,21,Female,2.6,9,8,4,2,YouTube,7
U97802,38,Female,3.1,9,7,4,3,X (Twitter),9
U97803,40,Male,5.2,8,3,3,1,YouTube,10
U97804,24,Male,4.6,7,6,6,3,X (Twitter),9
U97805,31,Female,1.3,8,4,4,6,TikTok,10
U97806,34,Male,6.2,4,6,1,2,TikTok,10
U97807,27,Male,5.9,5,7,2,2,X (Twitter),7
U97808,15,Male,4.0,7,7,4,3,TikTok,7
U97809,15,Male,7.5,8,7,0,3,YouTube,4
U97810,26,Male,5.3,6,5,2,1,LinkedIn,9
U97811,30,Male,8.1,4,5,2,2,X (Twitter),8
U97812,36,Male,6.1,6,6,6,3,TikTok,8
U97813,46,Female,7.0,7,6,3,1,Facebook,7
U97814,41,Male,3.9,10,6,3,0,TikTok,7
U97815,18,Female,6.8,6,10,6,0,YouTube,8
U97816,47,Male,6.0,7,4,5,0,Instagram,10
U97817,19,Male,6.3,6,6,2,1,LinkedIn,9
U97818,48,Female,2.9,9,3,4,3,Facebook,8
U97819,16,Male,6.6,4,8,0,2,YouTube,8
U97820,34,Female,5.7,7,4,3,2,YouTube,9
U97821,39,Female,4.5,5,5,3,1,Instagram,6
U97822,33,Male,8.1,4,8,3,3,Instagram,5
U97823,32,Female,6.3,6,8,1,4,TikTok,7
U97824,36,Female,5.8,2,8,6,3,Facebook,7
U97825,45,Male,6.7,8,9,5,4,TikTok,8
U97826,18,Male,9.4,5,9,4,2,YouTube,5
U97827,24,Female,3.7,7,5,4,5,LinkedIn,7
U97828,44,Male,5.6,6,7,1,3,Instagram,9
U97829,17,Male,3.5,8,3,6,1,YouTube,9
U97830,32,Female,8.0,5,8,0,4,Instagram,6
U97831,35,Male,7.1,6,9,5,2,TikTok,7
U97832,20,Female,5.3,5,5,4,2,LinkedIn,10
U97833,31,Other,5.3,5,6,5,3,LinkedIn,10
U97834,48,Other,4.1,7,4,3,4,LinkedIn,9
U97835,22,Female,3.8,6,4,3,1,X (Twitter),10
U97836,49,Male,5.6,7,3,3,4,TikTok,10
U97837,31,Female,3.7,5,6,0,0,LinkedIn,10
U97838,17,Male,4.3,7,7,0,6,TikTok,10
U97839,45,Female,9.1,7,7,2,0,Instagram,10
U97840,29,Female,4.7,7,4,2,4,LinkedIn,8
U97841,21,Other,6.1,6,10,5,1,LinkedIn,8
U97842,37,Female,5.4,4,6,6,3,Facebook,3
U97843,24,Male,5.2,7,6,0,2,Instagram,7
U97844,35,Female,3.0,7,7,3,1,Facebook,10
U97845,25,Male,5.7,5,10,5,4,Facebook,7
U97846,19,Female,4.0,7,6,4,4,TikTok,8
U97847,34,Male,6.2,4,7,4,2,LinkedIn,10
U97848,19,Female,6.2,6,8,7,2,X (Twitter),6
U97849,43,Male,5.6,7,9,0,2,Facebook,7
U97850,28,Male,4.9,5,6,2,3,Instagram,9
U97851,31,Female,6.2,3,5,1,2,TikTok,8
U97852,48,Other,4.6,8,6,2,5,LinkedIn,10
U97853,45,Male,3.5,6,8,0,3,Facebook,6
U97854,20,Male,1.7,8,4,5,1,TikTok,10
U97855,19,Female,8.5,8,8,4,3,YouTube,10
U97856,21,Male,5.5,8,4,1,4,YouTube,8
U97857,23,Male,5.0,5,7,5,2,X (Twitter),10
U97858,25,Female,1.9,10,5,5,3,X (Twitter),8
U97859,47,Male,4.9,7,9,5,5,YouTube,9
U97860,41,Male,6.2,3,6,5,5,Instagram,7
U97861,22,Female,8.6,4,8,1,4,YouTube,8
U97862,46,Male,6.2,9,3,3,3,Facebook,10
U97863,39,Male,6.8,7,9,2,2,X (Twitter),7
U97864,19,Male,5.2,7,5,5,3,TikTok,6
U97865,42,Male,4.1,5,6,4,3,Facebook,9
U97866,18,Other,3.2,9,2,3,4,X (Twitter),10
U97867,36,Female,4.6,9,6,5,2,YouTube,8
U97868,47,Female,2.1,8,9,4,5,LinkedIn,10
U97869,46,Male,10.1,5,7,3,3,TikTok,6
U97870,19,Male,5.7,6,8,4,1,TikTok,9
U97871,22,Female,6.3,6,9,2,1,TikTok,7
U97872,31,Male,4.4,5,5,0,7,X (Twitter),7
U97873,23,Male,5.0,8,7,6,3,Instagram,9
U97874,47,Male,4.7,7,7,6,3,Facebook,10
U97875,26,Male,3.8,8,6,2,3,Instagram,9
U97876,17,Female,3.0,7,4,1,0,Instagram,7
U97877,48,Female,5.7,5,7,6,1,X (Twitter),9
U97878,37,Female,3.8,6,6,4,3,YouTube,9
U97879,43,Male,3.5,7,5,2,5,YouTube,10
U97880,49,Male,6.7,6,9,6,2,Facebook,9
U97881,48,Male,5.6,6,10,0,5,LinkedIn,8
U97882,22,Male,4.4,7,3,0,2,X (Twitter),10
U97883,19,Other,4.8,6,8,3,3,TikTok,8
U97884,24,Male,3.8,10,4,9,6,X (Twitter),9
U97885,25,Female,8.9,2,7,1,1,Facebook,6
U97886,47,Male,6.9,6,7,6,4,YouTube,10
U97887,21,Male,8.3,4,8,6,0,YouTube,5
U97888,34,Female,3.0,7,8,6,5,LinkedIn,8
U97889,32,Female,8.9,6,8,1,2,TikTok,9
U97890,22,Female,7.9,7,8,4,3,TikTok,7
U97891,22,Male,4.4,10,4,3,2,Facebook,10
U97892,34,Female,3.7,8,6,4,3,LinkedIn,10
U97893,44,Male,3.6,10,7,1,2,TikTok,9
U97894,42,Male,5.5,7,5,3,1,LinkedIn,9
U97895,30,Female,3.2,7,6,1,3,YouTube,10
U97896,20,Male,2.3,10,6,5,0,TikTok,9
U97897,46,Male,5.0,6,5,5,0,X (Twitter),10
U97898,37,Female,3.0,9,4,4,3,Facebook,7
U97899,18,Male,3.1,10,3,4,1,LinkedIn,10
U97900,19,Female,6.5,6,7,2,4,X (Twitter),7
U97901,43,Male,5.5,7,6,6,2,Instagram,9
U97902,39,Male,2.8,7,7,1,3,YouTube,9
U97903,29,Female,8.7,5,8,4,3,Facebook,6
U97904,37,Male,7.6,6,7,0,4,Instagram,10
U97905,19,Male,6.8,6,7,2,2,Facebook,9
U97906,33,Female,1.8,9,8,3,3,LinkedIn,9
U97907,39,Male,5.5,6,7,2,5,Facebook,9
U97908,29,Male,3.7,7,5,2,3,YouTube,9
U97909,17,Male,4.6,7,6,4,4,TikTok,9
U97910,30,Female,6.2,5,7,6,3,TikTok,9
U97911,48,Female,5.2,7,6,5,1,LinkedIn,9
U97912,19,Male,6.2,5,3,0,3,LinkedIn,9
U97913,37,Female,6.4,6,9,1,3,YouTube,8
U97914,48,Male,2.8,8,5,5,1,TikTok,8
U97915,32,Other,4.6,10,5,0,0,YouTube,10
U97916,25,Female,2.4,9,6,5,1,LinkedIn,10
U97917,43,Male,4.9,6,8,4,2,YouTube,8
U97918,45,Female,6.9,5,9,5,3,YouTube,8
U97919,29,Female,3.6,7,3,4,2,TikTok,9
U97920,43,Male,1.6,9,6,4,0,Facebook,9
U97921,31,Male,7.3,6,9,4,1,Instagram,5
U97922,21,Female,8.0,3,9,3,2,Facebook,8
U97923,28,Female,2.3,7,7,2,3,LinkedIn,5
U97924,44,Female,6.0,6,7,1,3,Facebook,9
U97925,33,Other,4.7,8,4,5,0,X (Twitter),10
U97926,21,Female,1.6,9,2,1,6,TikTok,10
U97927,27,Male,6.2,6,9,4,1,TikTok,7
U97928,32,Male,6.0,5,8,5,7,YouTube,7
U97929,47,Female,3.5,7,8,0,3,Instagram,9
U97930,25,Male,6.1,6,9,4,1,LinkedIn,8
U97931,28,Male,5.8,7,9,8,2,TikTok,7
U97932,38,Female,10.6,4,9,2,1,Facebook,6
U97933,31,Male,6.9,2,6,2,2,Instagram,6
U97934,18,Male,4.8,6,7,4,0,X (Twitter),5
U97935,46,Male,4.3,7,2,1,0,TikTok,9
U97936,23,Other,6.9,8,8,3,4,YouTube,7
U97937,46,Female,4.8,9,2,2,5,LinkedIn,10
U97938,25,Female,7.0,6,6,4,1,TikTok,7
U97939,31,Female,6.5,6,7,7,1,Facebook,8
U97940,38,Male,8.9,6,7,6,3,X (Twitter),6
U97941,23,Male,6.6,6,4,4,4,LinkedIn,10
U97942,22,Male,3.7,9,8,1,1,Facebook,8
U97943,48,Male,5.5,6,7,2,3,LinkedIn,9
U97944,45,Female,6.4,6,5,4,3,YouTube,10
U97945,41,Female,6.7,3,6,1,5,Instagram,8
U97946,20,Female,5.3,8,9,5,3,X (Twitter),10
U97947,18,Female,5.8,7,7,3,5,LinkedIn,10
U97948,43,Male,5.9,6,4,5,1,Facebook,8
U97949,29,Female,4.6,7,7,2,5,YouTube,9
U97950,33,Female,5.6,9,5,5,0,Facebook,10
U97951,34,Male,7.4,6,7,3,3,Instagram,6
U97952,47,Other,3.8,6,5,3,4,LinkedIn,10
U97953,49,Female,10.7,1,9,7,1,LinkedIn,4
U97954,43,Female,7.7,5,6,0,0,Instagram,8
U97955,30,Male,4.4,9,5,0,3,Instagram,10
U97956,23,Male,9.0,5,9,1,4,YouTube,6
U97957,19,Female,9.7,4,9,1,6,X (Twitter),7
U97958,25,Male,1.2,9,2,2,2,TikTok,10
U97959,35,Female,8.5,5,9,5,5,Facebook,8
U97960,18,Female,7.5,7,9,5,0,X (Twitter),5
U97961,40,Female,4.0,7,8,7,7,LinkedIn,9
U97962,38,Female,4.8,8,7,5,1,YouTube,10
U97963,44,Female,4.0,7,1,3,3,TikTok,10
U97964,23,Male,7.2,6,9,6,2,TikTok,7
U97965,17,Female,3.7,8,6,3,4,YouTube,9
U97966,17,Male,5.6,5,7,2,2,X (Twitter),6
U97967,46,Female,6.8,7,6,1,3,Facebook,7
U97968,28,Male,6.7,6,6,0,1,X (Twitter),9
U97969,28,Female,2.1,6,5,2,2,YouTube,10
U97970,27,Other,3.5,9,5,4,4,X (Twitter),8
U97971,30,Female,6.8,5,8,2,2,YouTube,7
U97972,31,Female,5.5,6,9,5,2,YouTube,5
U97973,31,Male,6.7,3,8,3,2,Instagram,5
U97974,21,Male,4.8,7,5,4,1,X (Twitter),10
U97975,43,Female,1.5,7,6,5,2,X (Twitter),10
U97976,20,Male,7.0,4,10,4,1,Instagram,6
U97977,47,Female,6.0,5,5,3,1,LinkedIn,7
U97978,36,Female,4.0,7,4,5,3,Facebook,9
U97979,38,Male,5.5,5,8,6,1,LinkedIn,8
U97980,24,Male,7.5,4,7,6,2,TikTok,6
U97981,49,Female,6.3,6,6,3,2,TikTok,9
U97982,29,Male,6.7,5,7,2,1,Facebook,8
U97983,16,Female,5.7,5,8,1,1,X (Twitter),9
U97984,27,Female,3.3,6,5,1,4,YouTube,9
U97985,46,Female,5.7,7,10,0,2,Facebook,9
U97986,28,Male,5.9,6,7,0,0,Facebook,7
U97987,37,Female,5.8,6,5,3,3,LinkedIn,8
U97988,44,Male,6.2,4,8,2,0,TikTok,5
U97989,37,Female,4.1,8,7,2,0,YouTube,10
U97990,22,Male,3.8,6,6,0,2,YouTube,8
U97991,23,Male,4.8,5,7,4,0,X (Twitter),6
U97992,46,Female,11.5,4,9,0,2,YouTube,4
U97993,41,Male,10.6,5,10,3,0,X (Twitter),7
U97994,25,Female,6.8,6,8,0,3,TikTok,8
U97995,40,Female,5.2,7,10,2,4,TikTok,5
U97996,27,Female,4.4,6,6,3,1,TikTok,10
U97997,17,Male,4.7,8,8,4,2,Instagram,9
U97998,16,Male,3.4,8,4,3,0,YouTube,10
U97999,15,Female,6.4,7,5,1,4,TikTok,9
U98000,32,Female,8.0,8,5,3,5,Instagram,10
U98001,30,Female,6.1,7,8,3,1,YouTube,7
U98002,41,Female,5.1,5,5,2,3,Facebook,6
U98003,48,Female,7.9,6,7,5,0,Facebook,3
U98004,30,Male,8.7,9,7,1,2,X (Twitter),8
U98005,45,Male,5.3,7,5,3,1,TikTok,10
U98006,14,Female,5.2,10,5,5,2,Facebook,9
